Date,Site,Sample number,Sieve size (mm),Platynereis bicanaliculata,Pholoe tuberculata,Exogone sp.,Capitella capitata,Janua pagastecheri,Nematode,Pontogeneia rostrata,Lepidepecreum sp.,Photis brevipes,Eogammarus confervicolus,Ampithoe spp.,Aoroides spp.,Monocorophium acherusicum,Caprella californica,Caprella laeviuscula,Caprella mutica,Paracerceis cordata,Idotea montereynensis,Idotea resecata,Cirolana harfordi,Leptochelia dubia,Harpacticoid copepod (multiple species),Phyllaplysia taylori,Pycnogonid,Unknown red Halacarid mite,Colus sp.,Amphissa columbiana,Calliostoma sp.,Lacuna vincta,Lacuna variegata,Tegula funebralis,Solariella permablis,Bittium eschrichtii,Margarites helicinus,Alia carinata,Haminoaea sp.,Tiny red striped snail,Lottia alveus,Mytilus trossulus,Nutricola sp.,Balanus sp.,Ostracoda,Amphipholis pugetana,Unknown sea star (I think only 1 sp),Sea anemone (maybe Diadumene lineata but difficult to ID),Pagurus quaylei,Pugettia sp.,Heptacarpus sp.,,,,,,,,,,
7/31/14,Goose East,7,5.6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
7/31/14,Goose East,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
7/31/14,Goose East,7,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
7/31/14,Goose East,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
7/31/14,Goose East,7,1.4,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,8,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
7/31/14,Goose East,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
7/31/14,Goose East,7,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,1,0,0,0,0,0,310,45,26,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,
7/31/14,Goose East,7,0.5,0,0,0,0,2,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,30,6,81,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
7/31/14,Goose East,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
7/31/14,Goose East,8,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
7/31/14,Goose East,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
7/31/14,Goose East,8,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
7/31/14,Goose East,8,2,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
7/31/14,Goose East,8,1.4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,12,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,,,,,,
7/31/14,Goose East,8,1,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,264,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
7/31/14,Goose East,8,0.71,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,72,20,50,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,,,,,,,,,,
7/31/14,Goose East,8,0.5,0,0,0,0,4,3,0,0,0,0,0,2,0,3,0,0,1,0,0,0,2,0,0,0,0,0,0,0,8,1,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
7/31/14,Goose East,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
7/31/14,Goose East,9,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
7/31/14,Goose East,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
7/31/14,Goose East,9,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
7/31/14,Goose East,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
7/31/14,Goose East,9,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
7/31/14,Goose East,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
7/31/14,Goose East,9,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
7/31/14,Goose East,9,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
7/31/14,Goose East,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
7/31/14,Goose East,10,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
7/31/14,Goose East,10,4,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
7/31/14,Goose East,10,2.8,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
7/31/14,Goose East,10,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
7/31/14,Goose East,10,1.4,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
7/31/14,Goose East,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
7/31/14,Goose East,10,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
7/31/14,Goose East,10,0.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
7/31/14,Goose East,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
7/31/14,Goose East,11,5.6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
7/31/14,Goose East,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
7/31/14,Goose East,11,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
7/31/14,Goose East,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,
7/31/14,Goose East,11,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
7/31/14,Goose East,11,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,
7/31/14,Goose East,11,0.71,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
7/31/14,Goose East,11,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,9,0,0,0,0,1,1,0,0,0,0,0,113,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
7/31/14,Goose East,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
7/31/14,Goose East,12,5.6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
7/31/14,Goose East,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
7/31/14,Goose East,12,2.8,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
7/31/14,Goose East,12,2,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
7/31/14,Goose East,12,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,97,103,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,
7/31/14,Goose East,12,1,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,338,303,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,
7/31/14,Goose East,12,0.71,1,0,3,0,0,0,0,0,0,0,0,1,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,104,82,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
7/31/14,Goose East,12,0.5,6,0,0,0,3,0,0,0,0,0,0,1,0,5,0,0,0,0,0,1,1,0,2,0,0,0,0,0,6,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
???,Lower,4A,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
???,Lower,4A,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
???,Lower,4A,4,0,0,1,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
???,Lower,4A,2.8,0,0,0,0,0,0,0,0,0,1,0,2,0,5,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
???,Lower,4A,2,5,0,0,0,0,0,0,0,0,0,0,4,0,4,0,2,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
???,Lower,4A,1.4,3,0,0,0,0,0,0,0,0,0,0,9,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
???,Lower,4A,1,3,0,0,0,0,0,0,0,0,0,0,5,0,10,0,0,0,0,1,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
???,Lower,4A,0.71,1,0,0,0,0,0,0,0,0,0,0,2,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
???,Lower,4A,0.5,1,0,0,0,0,0,0,0,0,0,0,2,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
7/29/14,Lower Choked,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,
7/29/14,Lower Choked,4,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,
7/29/14,Lower Choked,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0,6,0,4,0,0,16,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
7/29/14,Lower Choked,4,2.8,0,0,0,0,0,0,0,1,0,0,0,3,0,6,0,2,0,0,7,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,,,,,,,,,,
7/29/14,Lower Choked,4,2,0,0,0,0,0,0,0,0,0,0,0,14,0,8,0,0,0,0,4,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
7/29/14,Lower Choked,4,1.4,0,0,0,0,0,0,2,0,7,0,0,100,1,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
7/29/14,Lower Choked,4,1,0,0,0,0,0,0,2,0,11,0,0,42,1,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
7/29/14,Lower Choked,4,0.71,0,0,0,0,0,0,1,0,8,0,0,25,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
7/29/14,Lower Choked,4,0.5,0,0,0,0,0,0,0,0,1,0,0,16,0,4,0,0,6,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
7/29/14,Lower Choked,6A,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,
7/29/14,Lower Choked,6A,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
7/29/14,Lower Choked,6A,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,15,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
7/29/14,Lower Choked,6A,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
7/29/14,Lower Choked,6A,2,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
7/29/14,Lower Choked,6A,1.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,
7/29/14,Lower Choked,6A,1,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,1,0,0,3,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
7/29/14,Lower Choked,6A,0.71,0,0,0,0,0,0,0,0,1,1,0,0,0,7,0,4,0,0,1,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
7/29/14,Lower Choked,6A,0.5,0,0,0,0,0,0,4,0,1,0,0,11,0,14,0,0,0,0,10,0,0,0,0,0,0,0,0,0,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
7/29/14,Lower Choked,6,8,1,0,0,0,0,0,0,0,2,0,0,2,0,3,0,2,0,0,1,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
7/29/14,Lower Choked,6,5.6,0,0,0,0,0,0,6,0,44,0,0,26,3,19,0,0,0,0,4,0,0,0,0,0,0,0,0,0,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
7/29/14,Lower Choked,6,4,1,0,0,0,0,0,1,0,5,0,0,7,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
7/29/14,Lower Choked,6,2.8,0,0,0,0,0,0,7,0,69,3,0,7,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,
7/29/14,Lower Choked,6,2,1,0,0,0,0,0,0,0,4,0,0,3,0,7,0,0,0,0,4,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,
7/29/14,Lower Choked,6,1.4,0,0,0,0,0,0,8,0,18,1,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,
7/29/14,Lower Choked,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
7/29/14,Lower Choked,6,0.71,0,0,0,0,0,0,0,0,13,1,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
7/29/14,Lower Choked,6,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
7/29/14,Lower Choked,8,8,0,0,0,0,0,0,0,0,0,0,0,2,0,30,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,,,,,,,,,,
7/29/14,Lower Choked,8,5.6,0,0,0,0,0,0,1,0,0,0,1,0,1,20,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,
7/29/14,Lower Choked,8,4,0,0,0,0,0,0,0,0,0,0,0,1,0,26,0,6,0,0,14,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,
7/29/14,Lower Choked,8,2.8,0,0,0,0,0,0,2,1,0,0,0,5,0,35,0,3,0,0,9,0,0,0,0,0,0,0,0,0,29,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,
7/29/14,Lower Choked,8,2,0,0,0,0,0,0,6,0,0,0,0,27,15,42,0,0,0,0,18,0,0,0,0,0,0,0,0,0,48,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,,,,,,,,,,
7/29/14,Lower Choked,8,1.4,3,0,0,0,0,0,9,3,67,0,0,95,4,60,0,0,0,0,20,0,0,0,0,0,0,0,0,0,83,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,
7/29/14,Lower Choked,8,1,1,0,0,0,0,0,27,0,127,2,0,57,5,55,0,0,0,0,11,0,0,0,1,0,0,0,0,0,94,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,
7/29/14,Lower Choked,8,0.71,0,0,0,0,0,0,14,0,89,5,0,32,1,39,0,0,0,1,3,0,0,0,1,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,
7/29/14,Lower Choked,8,0.5,2,0,0,0,0,0,3,0,61,4,0,25,1,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,,,,,,,,,,
7/29/14,Lower Choked,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
7/29/14,Lower Choked,11,5.6,0,0,0,0,0,0,0,0,0,0,1,1,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
7/29/14,Lower Choked,11,4,1,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
7/29/14,Lower Choked,11,2.8,0,0,0,0,0,0,0,0,0,0,0,4,1,14,0,1,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
7/29/14,Lower Choked,11,2,0,0,0,0,0,0,5,0,2,0,0,12,1,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
7/29/14,Lower Choked,11,1.4,0,0,0,0,0,0,5,0,20,3,0,5,1,18,0,0,0,0,2,0,0,0,0,0,0,0,0,0,7,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,
7/29/14,Lower Choked,11,1,0,0,0,0,0,0,4,0,13,0,0,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,
7/29/14,Lower Choked,11,0.71,0,0,0,0,0,0,2,0,7,0,0,5,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,,,,,,,,,,
7/29/14,Lower Choked,11,0.5,0,0,0,0,0,0,1,0,1,0,0,4,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,
7/29/14,Lower Choked,11B,8,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
7/29/14,Lower Choked,11B,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
